project_id,name,time_took
kkst348096305,Commissioning an American work for the SC Phil and Sybarite5,2592000.0
kkst2139954829,Squishtronic,1806677.0
kkst1690085354,The Scott & Patti Show,5184002.0
kkst345973756,Ironwood,2419202.0
kkst66758336,Cantrips,2592000.0
kkst1729956334,PrenPen: The minimalist pen and birchwood business card,1209600.0
kkst757724283,Escape Hunt Amsterdam,2592000.0
kkst1816129984,Leather Slim Wallet by LoaferCo - Hand crafted in Britain,2678400.0
kkst1554629042,Zeek's Cheese Grill,784542.0
kkst231637303,The LIBERTY Pen A Handmade Bolt Action Constitution Pen,3888000.0
kkst1254919464,DAVE McGRAW & MANDY FER - New Album! - MARITIME,2592000.0
kkst1014164299,iamgeekuk Clothing,2592000.0
kkst1066094214,Pumpkin Online - A Farming/Dating Sim MMORPG,3024000.0
kkst479820415,FLEKS3D™ Build-Plate System,2592000.0
kkst2136614703,David: The Next Step in 3D Printing,2592000.0
kkst1165799982,LET'S TURN TRASH INTO COMPOST GOLD IN JERSEY CITY!,2592000.0
kkst2019367143,An Evening With Durang,780707.0
kkst1540366108,Ciano Farmer Selvage Denim Jeans Handcrafted in the USA,2592000.0
kkst1916647633,GX3: Everyone Games,2110827.0
kkst679843779,Free the Honey Fall tOuR,2635266.0
kkst2016544560,Beatz & Mindz Album Release Fundraiser,2112563.0
kkst1004696424,RADITATICAL: A Journey in Rhythm,1933141.0
kkst688456275,LOCAL HONEY ALBUM AND DOCUMENTARY,4264937.0
kkst672438112,Stellar Young's Second Full-Length Studio Album,2592001.0
kkst1442684430,Escape Craft Brewery: complex beers for advanced paletes,2766231.0
kkst620930869,We Knead Dough at Rodeos Pizza!,1168554.0
kkst526484311,Butcher's Guild Conference,2111066.0
kkst880150640,runScribe: Wearable for the Data-Driven Athlete,2592000.0
kkst396367521,PURGGO: Bamboo Charcoal Car Air Eco-Purifier,2592001.0
kkst438411897,Howard Lovecraft & the Three Kingdoms Hardback Graphic Novel,2592000.0
kkst1786709470,Malia's Music Movement,2592000.0
kkst2085966820,First Day Off in a Long Time by Brian Finkelstein,2592000.0
kkst1071456060,P.S. Kiss the Duchess for Me,2592002.0
kkst1165068002,Scoliosis App for Girl Scouts,1728002.0
kkst1262525763,"Slam McCracken: Hard Boiled Private Eye, debut webcomic",5184000.0
kkst566421825,FitFIT - Fitness Re-Imagined,3888035.0
kkst310899266,Art to March at the Climate Summit,2488067.0
kkst111606654,Yarn With A Purpose: Creating Conservation Breed Awareness,2592000.0
kkst2075590168,Candie's Harem (sexy horror slasher whodunit mystery film),3888000.0
kkst1387106354,SHAUN OF THE DEAD LIVE,2419200.0
kkst710526555,Ohm K - Women's Wellness Apparel,2592000.0
kkst2104421874,Death of a Boy,2592000.0
kkst18710120,"OUTRIDER, the new album from Max Lockwood",1730857.0
kkst1315971216,Beguile The Game,2592000.0
kkst1646360332,Simple Syrup Kit,2612745.0
kkst722152583,The Third Piece - Naughty Knits,2592000.0
kkst491200567,The Dreary Coast,2183417.0
kkst2090819000,Project 5 Underwear,2592000.0
kkst1390134716,Movie Plotz: A Blockbuster Storytelling Microgame (Just $6!),1416553.0
kkst1706163561,Ghostbusters Playing Cards,2102406.0
kkst71400780,Big Worm's Sherwood Scare,2592000.0
kkst539053556,Stanky and Amazing Gracie: Illustrated by Kailey Semmelmann,3578863.0
kkst2097829664,Don't Say the Zed Word.,2160000.0
kkst260426147,"Timothy Day """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""A New Kind Of Stream""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",2592000.0
kkst1627202058,Cover us in dough!-- Be a semolina superhero!,2520959.0
kkst1716004524,"Pirate Loot, A Card Game of Treasure and Treachery",2545207.0
kkst611281562,The Glittering Girl,695799.0
kkst2142202094,The Whale Dreamer: A Novel,2592000.0
kkst995090535,Deuces Wild,4492800.0
kkst1569534949,Farm of Peace ~ Lettuce Grow!,2592000.0
kkst1668710342,Loki's Exile: A Norse Noir Adventure Game,2592000.0
kkst308899931,Firing forward,2592000.0
kkst1095015667,"The """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Orthos"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" by Lew & Huey Watch Company",5184001.0
kkst1595761266,HOTLINE MIAMI- JACKET FIGURE,2851251.0
kkst1249964095,"Slope114- The Satyagraha Ep 12"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" vinyl",2592028.0
kkst411204375,Organic Healthy Food Vegetarian Wild Maitake Mushroom Jerky!,2246400.0
kkst1096208424,"Seelife: Charlie Callahan exhibit @ Bolinas Museum, Jan 2015",2760193.0
kkst425254630,Adventures with the Mojave Phone Booth,2592002.0
kkst506228287,Rising Angels: Fates visual novel,2592000.0
kkst309386959,Ethical Sales Skills For Orgs That Want To Make a Difference,2592000.0
kkst1599280358,Christian - Muslim religions: books for college libraries,2592000.0
kkst932780280,Anchorage Classical Ballet Academy Studio Expansion,2592000.0
kkst1404664628,Disney Memories,2592000.0
kkst2122352378,The Mile Wide Project,2702684.0
kkst1824519257,Blacklist Watches: Swiss Made Excellence,2678400.0
kkst1098625437,Pilgrim Cycling Co - First Collection,3251676.0
kkst552619926,Kick LeftLion Magazine Monthly,3110400.0
kkst2077076803,Jelly God - An Indie Game,2592001.0
kkst1953376759,After Birth,2591958.0
kkst50024490,Holocene,1643909.0
kkst944304280,Gypsy Fortune Telling Cards,2592000.0
kkst2118769788,Stonehaven Miniatures: Half-Orc Adventurers,1996902.0
kkst403917284,"Carry Less, Adventure More: Survival Belt",5184000.0
kkst1547599160,East Hill Honey - CREAMY!,3024000.0
kkst1377683056,New Salem,3630575.0
kkst825757319,My middle finger hurts from painting,864001.0
kkst412786571,Stars in the Sky: Stewardesses who Broke Racial Barriers,2592011.0
kkst133998119,"Floridians """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Settle Down"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" 12inch Vinyl Record",2592000.0
kkst495138049,Bagelsaurus,2592000.0
kkst1266904832,World of Podcasts: Anaheim 2014,2592002.0
kkst1247768702,Waiting for Monique Harlowe : A Short Film,2592000.0
kkst22498433,Would you help a MONSTER make music? Yes or No?,2592000.0
kkst799811031,Temple of Hope,5184002.0
kkst1886305528,I would like to keep this clandestine,1036800.0
kkst945322725,Parkitect,2592000.0
kkst1334112525,Battle Systems™ Fantasy Dungeon Terrain,2592000.0
kkst61014404,"Cook your steak live at the table, exactly as you like.",2069094.0
kkst1483529462,DIT TORONTO: D-Beatstro,5124344.0
kkst1376590842,Leadership Training Program (Your Leadership Edge),5184001.0
kkst2131270818,WHIZZKIT Electronic Builder's Kit,3484311.0
kkst1860159809,The Greater Cleveland Time Lapse Project,2592030.0
kkst80020778,Ray's the Dead,2933489.0
kkst1729948062,Erin & The Wildfire: 2014 Single (Fresh),2358476.0
kkst323708527,"Booster - Petite, Potent Power",1583910.0
kkst2045651297,Make Getting Ready Fast & Easy w/New Hair & Beauty Product,3923796.0
kkst1783262974,Geechie Gurl's Undercover Chef,2105378.0
kkst50109707,BetterPhotoStrap - A creative photography multi-tool strap!,2729222.0
kkst540046082,The Woman of the Mountain,5184000.0
kkst1642592956,Fly: Gravity Wave II for ArtPrize 2014,1382400.0
kkst1166465025,Murder & Midnight: Book 1,3013022.0
kkst1172170061,Pizza Tree Moves Downtown!,994718.0
kkst797104277,GameMaker Language: An In-Depth Guide,2592000.0
kkst1564223844,Heliomotion Home Solar Power Plant,3888001.0
kkst1387727690,SAMURAI COP 2: Deadly Vengeance,3888000.0
kkst1542078390,Wicked Heart / The Danger in Happiness,2592000.0
kkst1400204736,Forte Life: The Headphone That Redefines Your Expectations,3888001.0
kkst855955213,CocoQuintets - Meet our Innovative New Bar Line,2592000.0
kkst190767057,Heiðrún 2.0,5184000.0
kkst1286572336,"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Bad Touch"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" Production",3888000.0
kkst721889421,Galaxy of Trian,2760397.0
kkst666869344,2 lesbians. 1 video podcast. Help us make it happen!,2592000.0
kkst663112334,"CAMS Pro Sling Strap, Camera Plate, & Lens Plate",3456003.0
kkst557361939,SEA JAY,1499576.0
kkst1414997241,Evolution Contemporary Music Series | Season 10,2592000.0
kkst480540626,It's A Trap! A Room Escape Adventure,2592001.0
kkst361790899,Sithrah - Book 1,2450603.0
kkst366771253,Save Cletus,2604058.0
kkst266092920,Owlgirls #2,3131614.0
kkst25740196,Welcome to Twin Peaks Press,2592000.0
kkst671235687,One More Bet,2592000.0
kkst1410644601,Infinity Pilot the Comic Book,3023202.0
kkst527611086,The Paddler Movie,3456000.0
kkst1288848321,PaperPieces,1848750.0
kkst1271088708,The Cabbage Art & Scarf Invitational,5184000.0
kkst41343787,Flocks & Flyways - The strategic card game of migration!,2826345.0
kkst85972281,Zip Up For Special Needs,2473855.0
kkst35359768,SEX AND VIOLENCE VOL. 2,2505602.0
kkst476714354,"Cthulhu Talking Board """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Whispers from R'lyeh""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",950401.0
kkst1427558381,The Media Show Answers The Internet's Stupid Questions,1814400.0
kkst420606407,Jet Rogers! Space Adventurer Extraordinaire,2419200.0
kkst1307354794,"Universal Cure, the new album by PAUL ZOLLO. (on CD).",2252081.0
kkst1189418722,Ever Upward Book Trailer,1209600.0
kkst342062173,Madness: Project Nexus 2,2592000.0
kkst1745012970,"The Journey to Ohmani -  a sci-fi, murder-mystery for YA",2592000.0
kkst292449074,Seeking Shelter Vol 2: Rab Cat Steals the Show,1857777.0
kkst1703362548,Fighting a War by Greg Adkins - a new studio album,2553846.0
kkst728079593,Ryan Soriano's First Full Length Album - The Frontlines LP,3456001.0
kkst318742096,m!lTone- Portable Air Synth & MIDI controller,3888000.0
kkst1304223472,Pariah Missouri Vol 1 & 2 Hardcovers and RPG book,3759143.0
kkst514736656,It Came From Plan-It-X 20 band LP COMP -2014-,3231812.0
kkst613805691,Eternal Wanderings - The Continuing Journey of Kara O'Keefe,2592000.0
kkst428133771,"ABC of Culebra, Puerto Rico: A Bilingual Photo Book for Kids",4269209.0
kkst22318676,FM Piano Project,2478177.0
kkst988132360,Turn That Thing Around (A Manic Narrator's Longest Ride),2592001.0
kkst296640551,Skate Crate: The Anti Scooter - American classic re-imagined,3050536.0
kkst264692659,Epic of Ahiram - Book 1 - Age of the Seer,2373437.0
kkst1376000097,Solderdoodle Pro: 700ºF USB Rechargeable Soldering Iron,3080106.0
kkst1532409462,CorkNet - A Table Tennis Net For Every Table,2592000.0
kkst986725153,What Didn't Happen,2043026.0
kkst715901061,Hood,4320000.0
kkst1268362955,ObscurO Jewelry (the next bite!),3456000.0
kkst811822461,Provencial Magazine: Volume One,2592000.0
kkst1754955094,Take My Picture,2592000.0
kkst526066287,Orcs Orcs Orcs,1381618.0
kkst1914952441,Save Point Tavern,3456001.0
kkst1025494395,The Mobile Greenhouse and Community Food Growing Project,2592000.0
kkst1881536148,Take the Hate out of YOUR town!,2592000.0
kkst2146565953,Guerrilla Gardening ART for FOOD: 23rd ave Green St Project,2592000.0
kkst1015431039,Unsaid - The Film,2636550.0
kkst111706273,"BLACKGUARDS: Tales of Assassins, Mercenaries, and Rogues",2592000.0
kkst1120263128,≡✪≡ Grafik Aircraft,2592000.0
kkst219413763,CHIC - A Coworking Hub in Chester,2557330.0
kkst245902142,Midwestern Knits,2592000.0
kkst1670876424,24 Killers,2678400.0
kkst932032547,DrinkMate - The Breathalyzer That Fits Your Lifestyle,2698232.0
kkst144533166,Orion -- A Sci-Fi Visual Novel,2592001.0
kkst819574756,MiniZip - Compact Power for your Lego® Creations,2592000.0
kkst263245815,Noct,2592000.0
kkst178773110,"The Sustainable Magic Box: Inspire, Create, Educate",4886023.0
kkst1630174141,Making Whoopie!,1312201.0
kkst695135094,ROLLARK is a fun wooden toy! And also a green design object,3888002.0
kkst1370398243,"Tacloban today: Life at """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""The Sharp End of Survival""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",2592000.0
kkst1650911688,"CAT SICK BLUES - Feature length horror, practical effects!",2709547.0
kkst702161564,The Samurai X Music Project,2419200.0
kkst1130302805,Jaha: The Most Affordable Fitness Band That Motivates You,2592001.0
kkst1859264375,Goal Board,3024000.0
kkst291795765,Project: Vulkira,2592000.0
kkst437653465,Anchor of your style - ONLY MEN bracelet by Verge,3740191.0
kkst400083670,Wolves Join Cute Critter Scarves,2592000.0
kkst186014698,Lightning Lord and the Duplex of Death!,2592000.0
kkst984121974,Organic Volcanic Coffee,2592000.0
kkst811848206,Deptford Cinema Digital Projector,2592000.0
kkst1571774998,Oppermann London: Luxury Leather Goods,2347858.0
kkst1806386462,Slice : A media player and more,3888003.0
kkst306355783,Fools Rush In: A Cabaret Benefiting BC/EFA Kickstarter,2592001.0
kkst1389040598,Restore the Katy Bridge,3024000.0
kkst2142739762,Crystal Radios for Connie's Class!,2592003.0
kkst144537070,Cold 97,259200.0
kkst1236811713,Lida Farm Deep Winter Greenhouse and Root Cellar Project,2592000.0
kkst1510343318,The Bite-Sized Book of Bite-Sized Recipes,2592000.0
kkst444874942,STARCROSS - A SHORT FILM,2592002.0
kkst722824557,BLACK CAT DANCE~~ Novelty Retro Jewelry,2855433.0
kkst1851884287,Conductak: Stick Circuits Anywhere,2592026.0
kkst678967993,A House Divided - A New Documentary About Debate in America,883608.0
kkst266960846,Sawdust: Circus Playing Card Deck - USPCC Printed,1853920.0
kkst1668802892,Cheyenne Medders New Record DAY STOOD STILL!,1555328.0
kkst2087883818,Age of Grit - A Cowboy Steampunk RPG,3242924.0
kkst800729453,Replanting,2639555.0
kkst264319565,YOHANN - the different stand for the iPad,2592017.0
kkst1117697609,Melbourne Black,1209600.0
kkst938649839,Zobrist Cube: Game for the Brain!,2592000.0
kkst136828217,"Moon Hunters, a Myth-Weaving RPG",2678400.0
kkst513705168,BACK TO THE SOURCE: Historical fencing documentary,2592000.0
kkst1426991787,Part #2 Chaos in Flux. Paintings by Joseph Coupland Hartley,348497.0
kkst1993360338,SmartKee - You will never lose your key again.,3888043.0
kkst1951937947,Life of an Ingredient: The Pilot Episode,2592000.0
kkst2007994637,10th Discovering Latin America Film Festival,2764802.0
kkst2055931334,Mighty Mug - The Mug That Won't Fall,2592000.0
kkst1108975615,Reel - A martial arts short film,2419200.0
kkst2087010036,"Hand Sewn, Match Quality Soccer Ball - Buy oNe, Give oNe",2592000.0
kkst1924284752,The Gothsicles - SQUID ICARUS,2592001.0
kkst1408930897,You Need These Dice,3888000.0
kkst1504275125,Laughing,780936.0
kkst247354730,Girls on Games: A Look at the Fairer Side of the Industry,2592000.0
kkst295595574,Keep journalism independent with Triad City Beat,2592000.0
kkst517660866,Time for an equipment upgrade,3024000.0
kkst1737140221,Alchemy of Tea:An Illustrated Diagram of Popular Tea Recipes,3977020.0
kkst692159331,elemoon | wearable tech that expresses your unique style.,3888000.0
kkst83938796,HeartMoss Pottery Studio,2592000.0
kkst841840096,Beauty Queen Autopsy - Lotharia (Full-Length Debut),2612968.0
kkst15780344,Another Opera presents a Milhaud Premiere in Autumn 2015,2033101.0
kkst1344986620,Wearing History - Vintage Style Clothing Made In the U.S.A.,2592001.0
kkst1450049484,Divorce! The Game,2541586.0
